"instrument_key","exchange_token","tradingsymbol","name","last_price","expiry","strike","tick_size","lot_size","instrument_type","option_type","exchange"
"BSE_EQ|INE256D01014","532425","GENUSPRIME","GENUS PRIME INFRA LIMITED","29.84","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE148I07JK9","958410","93SCL28","SCL930221128PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE804I073Z6","958411","1075ECL25","ECL1075191125PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE243D01012","532430","BFUTILITIE","BF UTILITIES LTD","811.05","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE854D01024","532432","UNITDSPR","UNITED SPIRITS LTD","1415.05","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE053F07AY7","958418","845IRFC28","IRFC84541228PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE799C01031","532435","SANINFRA","SANMIT INFRA LIMITED","15.47","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE260D01016","532439","OLECTRA","OLECTRA GREENTECH LIMITED","1707.85","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE943D01017","532440","MPSLTD","MPS LTD","2075.25","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE739E01017","532443","CERA","CERA SANITARYWARE LTD","8778.05","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE541C01037","532444","TSPIRITUAL","TSPIRITUAL WORLD LTD","1.96","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE368Y08018","957093","EIPPZC27","EIPPLZC31027PVT","0.0","",,"0.01","10","EQUITY",,"BSE_EQ"
"BSE_EQ|INE733E08239","974427","744NTPC33","NTPC74415433PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE397D01024","532454","BHARTIARTL","BHARTI AIRTEL LTD","1514.7","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE655D01025","532455","SHALIWIR","SHALIMAR WIRES INDUSTRIES LTD","24.59","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE255D01024","532457","GULPOLY","GULSHAN POLYOLS LTD","199.2","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE838E01017","532460","PONNIERODE","PONNI SUGARS ERODE LTD","522.5","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE160A01022","532461","PNB","PUNJAB NATIONAL BANK","119.9","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE721A08DD6","958447","1051SFL28","SFL1051121228PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE881D01027","532466","OFSS","ORACLE FINANCIAL SERVICES SOFT","11084.05","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE550F01031","532467","HAZOOR","HAZOOR MULTI PROJECTS LTD","384.75","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE411F01010","532468","KAMAHOLD","KAMA HOLDINGS LIMITED","2828.35","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0MIZ23019","543655","ANZEN","ANZEN INDIA ENERGY YIELD PLUS","0.0","",,"0.01","200000","EQUITY",,"BSE_EQ"
"BSE_EQ|INE266F01018","532475","APTECHT","APTECH LTD","222.5","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE692A01016","532477","UNIONBANK","UNION BANK OF INDIA","132.95","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE686F01025","532478","UBL","UNITED BREWERIES LTD","2036.5","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE732F01019","532479","ISMTLTD","ISMT LTD","145.95","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE261F08AW8","958464","851NABAR33","NABARD851191233PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE781B01015","532481","NOIDATOLL","NOIDA TOLL BRIDGE COMPANY LTD","12.53","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE101D01020","532482","GRANULES","GRANULES INDIA LTD","563.45","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE476A01022","532483","CANBK","CANARA BANK","113.8","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE261F08AX6","958468","818NABAR28","NABARD818261228PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE525F01017","532485","BLIL","BALMER LAWRIE INVESTMENTS LTD","960.45","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE637C01025","532486","POKARNA","POKARNA LTD","725.4","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE361B01024","532488","DIVISLAB","DIVIS LABORATORIES LTD","4792.15","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE386C01029","532493","ASTRAMICRO","ASTRA MICROWAVE PRODUCTS LTD","894.2","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE192U07236","973485","KFL23921","KFLREPO RATE23925PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE944F01028","532497","RADICO","RADICO KHAITAN LTD","1734.3","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE585B01010","532500","MARUTI","MARUTI SUZUKI INDIA LTD","12677.9","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE296E01026","532503","RAJPALAYAM","RAJAPALAYAM MILLS LTD","1064.45","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE048G01026","532504","NAVINFLUOR","NAVIN FLUORINE INTERNATIONAL L","3530.75","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE691A01018","532505","UCOBANK","UCO BANK","57.14","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE116D01028","532507","BAGFILMS","BAGFILMS  MEDIA LTD","9.05","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE220G01021","532508","JSL","JINDAL STAINLESS LTD","764.05","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE399C01030","532509","SUPRAJIT","SUPRAJIT ENGINEERING LTD","541.95","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE236G01019","532513","TVSELECT","TVS ELECTRONICS LTD","366.3","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE203G01027","532514","IGL","INDRAPRASTHA GAS LTD","540.3","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE038F01029","532515","TVTODAY","TV TODAY NETWORK LTD","247.85","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE623B07958","958502","106FEL26","FEL106311226PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE218G01033","532521","PALREDTEC","PALRED TECHNOLOGIES LIMITED","107.55","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE347G01014","532522","PETRONET","PETRONET LNG LTD","372.5","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE376G01013","532523","BIOCON","BIOCON LTD","368.6","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE877F01012","532524","PTC","PTC INDIA LTD","224.55","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE457A01014","532525","MAHABANK","BANK OF MAHARASHTRA","67.69","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE399G01023","532527","RKFORGE","RAMKRISHNA FORGINGS LTD","841.05","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE365B01017","532528","DATAMATICS","DATAMATICS GLOBAL SERVICES LTD","651.6","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE155G01029","532529","NDTV","NEW DELHI TELEVISION LTD","221.75","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE296A07QS1","958514","895BFL26","BFL8958126PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE939A01011","532531","STAR","STRIDES PHARMA SCIENCE LIMITED","1022.0","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE455F01025","532532","JPASSOCIAT","JAIPRAKASH ASSOCIATES LTD","8.52","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE053F07AZ4","958518","84IRFC29","IRFC848129PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE481G01011","532538","ULTRACEMCO","ULTRATECH CEMENT LTD","11679.25","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE405E01023","532539","UNOMINDA","UNO MINDA LIMITED","1042.25","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE467B01029","532540","TCS","TATA CONSULTANCY SERVICES LTD","4387.95","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE591G01017","532541","COFORGE","COFORGE LIMITED","6344.35","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE586G01017","532543","GULFPETRO","GP PETROLEUMS LTD","80.24","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE906B07GN5","958531","837NHAI29","NHAI83720129PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE348B01021","532548","CENTURYPLY","CENTURY PLYBOARDS I LTD","694.9","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE625G01013","532553","WELENT","WELSPUN ENTERPRISES LIMTED","530.15","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE015L07626","958538","2EARCL29","EARCL215129PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE733E01010","532555","NTPC","NTPC LTD","396.5","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE020B08BJ2","958540","88REC29","REC88022129PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE148I07JQ6","958542","91SCL29","SCL91015129PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE202E07278","958551","847IREDA29","IREDA84717129PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE134E08MF0","974655","782PFCL30","PFCL78213330PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE261F08AZ1","958568","854NABAR34","NABARD85430134PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE031A08673","958569","838HUDCO29","HUDCO83830129PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE018E08144","958575","955SCPSL29","SCPSL95529129PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE763G14UF2","726969","ISEC7524","ICICISL17325CP","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE906B07EJ8","935584","76NHAI31","NHAI7611131TAXFREENCD","1133.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE752E08551","958587","824PGCIL29","PGCIL82414229PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE658G01014","532604","SALSTEEL","SALSTEEL LTD","20.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE927D01044","532605","JBMA","JBM AUTO LTD","2027.3","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE134E08MG8","974656","782PFCL31","FC78213331PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE366A01041","532610","DWARKESH","DWARIKESH SUGAR INDUSTRIES LTD","74.52","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE873D01024","532612","INDOCO","INDOCO REMEDIES LTD","323.55","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE450G01024","532613","VIPCLOTHNG","VIP CLOTHING LIMITED","46.69","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE691G01015","532614","IMPEXFERRO","IMPEX FERRO TECH LTD","3.54","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE871D07QS5","957121","788ILFSL24","ILFSL788301024PVT","0.0","",,"0.01","1000","EQUITY",,"BSE_EQ"
"BSE_EQ|INE692G01013","532616","XCHANGING","XCHANGING SOLUTIONS LTD","137.0","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE802G01018","532617","JETAIRWAYS","JET AIRWAYS INDIA LTD","41.5","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE796G01012","532624","JINDALPHOT","JINDAL PHOTO LTD","863.95","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE05UI15050","958609","9855IRT3A2","IRT9855A210344PTC","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE063E01046","532626","POCL","PONDY OXIDES  CHEMICALS LTD","1221.0","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE351F01018","532627","JPPOWER","JAIPRAKASH POWER VENTURES LIMI","19.66","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE748C01038","532628","3IINFOLTD","3I INFOTECH LTD","37.57","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE748A01016","532629","MBECL","MCNALLY BHARAT ENGINEERING COM","4.76","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE887G01027","532630","GOKEX","GOKALDAS EXPORTS LTD","964.4","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE539K08153","956752","82HCFSL27","HCFSL82023727","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE202E08045","958616","923IREDA29","IREDA92322229PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE835G01018","532633","ALLSEC","ALLSEC TECHNOLOGIES LTD","1110.45","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE261F08BC8","958618","85NABARD29","NABARD8527229PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE530B01024","532636","IIFL","IIFL FINANCE LIMITED","451.0","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE584F01014","532637","MANGALAM","MANGALAM DRUGS  ORGANICS LTD","109.25","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE498B01024","532638","SHOPERSTOP","SHOPPERS STOP LTD","769.85","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE278G01037","532640","CYBERMEDIA","CYBER MEDIA INDIA LTD","30.94","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE875G01030","532641","NDL","NANDAN DENIM LIMITED","49.85","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE824G01012","532642","JSWHL","JSW HOLDINGS LIMITED","7047.4","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE823G01014","532644","JKCEMENT","JKCEMENT LTD","4389.45","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE052B01011","532645","BEEYU","BEEYU OVERSEAS LTD","4.99","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE528G01035","532648","YESBANK","YES BANK LTD","24.97","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE023H01027","532649","NECLIFE","NECTAR LIFESCIENCES LTD","32.1","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE752G01015","532650","MSPL","MSP STEEL  POWER LTD","27.63","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE978G01016","532651","SPLIL","SPL INDUSTRIES LTD","65.25","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE614B01018","532652","KTKBANK","KARNATAKA BANK LTD","227.8","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE942G01012","532654","MCLEODRUSS","MCLEOD RUSSEL INDIA LTD","29.66","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE828G01013","532656","FACORALL","FACOR ALLOYS LTD","6.98","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE043D01016","532659","IDFC","IDFC LIMITED","112.1","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE050H01012","532661","RML","RANE MADRAS LTD","903.0","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE501G01024","532662","HTMEDIA","HT MEDIA LTD","27.26","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE231F01020","532663","SASKEN","SASKEN TECHNOLOGIES LIMITED","1709.65","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE512B01022","532666","FCSSOFT","FCS SOFTWARE SOLUTIONS LTD","3.89","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE040H01021","532667","SUZLON","SUZLON ENERGY LTD","61.91","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE132H01018","532668","AURIONPRO","AURIONPRO SOLUTIONS LTD","1609.65","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE087H01022","532670","RENUKA","SHREE RENUKA SUGARS LTD","50.98","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE157H01023","532673","KMSUGAR","KMSUGAR MILLS LTD","42.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE186H01022","532674","BASML","BANNARI AMMAN SPINNING MILLS L","51.66","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE835H07104","957131","84MBEL26","MBEL84051026PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE160H01019","532676","PBAINFRA","PBA INFRASTRUCTURE LTD","12.46","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE134E08JX9","958664","91PFCL29","PFC9123329PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE835H07112","957132","84MBEL27","MBEL84041027PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE212H01026","532683","AIAENG","AIA ENGINEERING LTD","4385.55","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE184H01027","532684","EKC","EVEREST KANTO CYLINDER LTD","163.5","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE202H01019","532686","KERNEX","KERNEX MICROSYSTEMS INDIA LT","553.25","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE461B01014","532687","REPRO","REPRO INDIA LTD","696.9","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE191H01014","532689","PVRINOX","PVR INOX LIMITED","1493.45","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE040A08724","958674","855HDFCB29","HDFCB8552732029PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE020B08BP9","958675","897REC29","REC89728329PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE855F01042","532694","ASMS","BARTRONICS INDIA LTD","21.86","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE185H01016","532695","CELEBRITY","CELEBRITY FASHIONS LTD","17.07","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE229H01012","532698","NITINSPIN","NITIN SPINNERS LTD","427.1","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE283H01019","532699","ROHLTD","ROYAL ORCHID HOTELS LTD","353.35","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE265F01028","532700","ENIL","ENTERTAINMENT NETWORK INDIA","245.0","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE266H01014","532701","CELLA","CELLA SPACE LIMITED","13.69","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE246F01010","532702","GSPL","GUJARAT STATE PETRONET LTD","332.1","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE237A08940","958687","825KMBL26","KMBL82528426PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE199G01027","532705","JAGRAN","JAGRAN PRAKASHAN LTD","101.8","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE256H01015","532707","DYNPRO","DYNEMIC PRODUCTS LTD","373.8","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE251H01024","532708","GVKPIL","GVK POWER  INFRASTRUCTURE LTD","6.76","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE226H01026","532710","SADBHAV","SADBHAV ENGINEERING LTD","29.96","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE190H01024","532713","SAKUMA","SAKUMA EXPORTS LTD","31.1","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE389H01022","532714","KEC","KEC INTERNATIONAL LTD","880.05","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE047B01011","532716","GILLANDERS","GILLANDERS ARBUTHNOT  COLTD","92.08","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE332H01014","532717","INDOTECH","INDO TECH TRANSFORMERS LTD","2036.5","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE350H01032","532719","BLKASHYAP","BLKASHYAP AND SONS LTD","106.46","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE774D01024","532720","M&MFIN","MAHINDRA  MAHINDRA FINANCIAL","293.65","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE858F01012","532722","NITCO","NITCO LTD","70.91","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE493H01014","532723","MPDL","MPDL LIMITED","44.44","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE343H01029","532725","SOLARINDS","SOLAR INDUSTRIES INDIA LTD","10972.85","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE297H01019","532726","GALLANTT","GALLANTT ISPAT LIMITED","321.85","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE383H01017","532728","MALUPAPER","MALU PAPER MILLS LTD","41.02","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE786F01031","532729","UTTAMSUGAR","UTTAM SUGAR MILLS LTD","328.4","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE353H01010","532730","SGL","STL GLOBAL LTD","17.23","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE401H01017","532732","KKCL","KEWAL KIRAN CLOTHING LTD","664.95","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE424H01027","532733","SUNTV","SUN TV NETWORK LTD","829.85","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE177H01021","532734","GPIL","GODAWARI POWER  ISPAT LTD","1042.1","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE411H01032","532735","RSYSTEMS","R SYSTEMS INTERNATIONAL LTD","481.1","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE296H01011","532737","EMKAY","EMKAY GLOBAL FINANCIAL SERVICE","174.75","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE388G01026","532738","TCLCONS","TANTIA CONSTRUCTIONS LTD","48.46","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE397H01017","532740","LOKESHMACH","LOKESH MACHINES LTD","429.4","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE390H01012","532741","KAMDHENU","KAMDHENU LIMITED","512.25","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE111F01016","532742","PAUSHAKLTD","PAUSHAK LTD","5936.6","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE302H01017","532744","GTNTEX","GTN TEXTILES LTD","13.6","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE347H01012","532745","INDICAP","INDITRADE CAPITAL LIMITED","16.33","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE367G01038","532748","PFOCUS","PRIME FOCUS LTD","141.1","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE418H01029","532749","ALLCARGO","ALLCARGO LOGISTICS LTD","63.5","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE065507092","958737","1325AFI24A","AFIL132519924","0.0","",,"0.01","10","EQUITY",,"BSE_EQ"
"BSE_EQ|INE776C01039","532754","GMRINFRA","GMR AIRPORTS INFRASTRUCTURE LI","97.38","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE669C01036","532755","TECHM","TECH MAHINDRA LTD","1540.5","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE536H01010","532756","CIEINDIA","CIE AUTOMOTIVE INDIA LIMITED","589.9","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE540H01012","532757","VOLTAMP","VOLTAMP TRANSFORMERS LTD","12224.1","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE522D07CC8","974661","922MFL33","MFL92213333PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE285H01022","532759","ATLANTAA","ATLANTAA LIMITED","44.4","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE677H01012","532760","DEEPENR","DEEP ENERGY RESOURCES LIMITED","174.15","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE596H01014","532761","HOVS","HOV SERVICES LTD","68.07","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE731H01025","532762","ACE","ACTION CONSTRUCTION EQUIPMENT","1390.8","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE020B08BQ7","958747","885REC29","RECL88516429PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE916G01016","532764","GEECEE","GEECEE VENTURES LIMITED","384.1","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE516H01012","532766","RICHAIND","RICHA INDUSTRIES LTD","1.79","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE336H01023","532767","GAYAPROJ","GAYATRI PROJECTS LTD","7.75","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE737H01014","532768","FIEMIND","FIEM INDUSTRIES LTD","1327.7","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE514Q08013","958753","1675PFSP25","PFSPL167525425PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE117A01022","500002","ABB","ABB INDIA LIMITED","7844.9","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE208C01025","500003","AEGISLOG","AEGIS LOGISTICS LTD","893.35","",,"0.05","1","EQUITY",,"BSE_EQ"
